transaction_id,date_key,site_key,product_key,department,units_processed,target_units,defects,downtime_minutes,labour_hours,on_time_flag,cost_gbp,revenue_gbp,variance_units,defect_rate,productivity_units_per_hour,gross_margin_gbp
TXN-01203,20250123,3,2,Dispatch,82,80,1,8,5.68,1,639.55,1005.98,2,0.012195121951219513,14.43661971830986,366.43000000000006
TXN-01204,20250720,1,3,Assembly,129,136,2,13,8.12,1,935.26,1267.89,-7,0.015503875968992248,15.886699507389164,332.6300000000001
TXN-01205,20260420,3,3,Assembly,108,95,2,16,8.44,1,605.19,1228.88,13,0.018518518518518517,12.796208530805687,623.69
TXN-01206,20250824,1,3,Packing,79,82,3,12,5.43,1,576.01,719.73,-3,0.0379746835443038,14.548802946593003,143.72000000000003
TXN-01207,20260523,1,1,Quality,95,92,0,33,7.15,1,604.18,890.99,3,0.0,13.286713286713287,286.81000000000006
TXN-01208,20260220,2,3,Quality,105,100,2,25,8.55,1,551.38,947.63,5,0.01904761904761905,12.280701754385964,396.25
TXN-01209,20251125,4,4,Quality,107,129,1,11,8.77,0,813.22,1353.7,-22,0.009345794392523364,12.200684150513114,540.48
TXN-01210,20250624,4,1,Packing,82,116,1,15,6.32,0,529.33,1000.07,-34,0.012195121951219513,12.974683544303797,470.74
TXN-01211,20250928,4,3,Dispatch,58,70,0,11,5.65,0,313.29,543.86,-12,0.0,10.265486725663717,230.57
TXN-01212,20250808,1,2,Quality,199,179,2,2,16.56,1,1112.98,2134.8,20,0.010050251256281407,12.016908212560388,1021.8200000000002
TXN-01213,20260130,4,4,Packing,112,86,3,7,7.43,1,705.48,1088.33,26,0.026785714285714284,15.074024226110364,382.8499999999999
TXN-01214,20250104,1,2,Packing,131,119,1,14,10.02,1,814.1,1265.33,12,0.007633587786259542,13.073852295409182,451.2299999999999
TXN-01215,20250510,1,4,Packing,144,131,2,2,11.39,1,1065.06,1589.63,13,0.013888888888888888,12.642669007901668,524.5700000000002
TXN-01216,20250528,1,2,Packing,110,130,1,8,4.85,0,607.32,1049.3,-20,0.00909090909090909,22.68041237113402,441.9799999999999
TXN-01217,20260120,4,1,Packing,109,95,1,27,8.46,1,794.08,1119.79,14,0.009174311926605505,12.884160756501181,325.7099999999999
TXN-01218,20250514,2,4,Packing,66,74,0,6,4.27,0,442.47,640.32,-8,0.0,15.456674473067917,197.85000000000002
TXN-01219,20250417,3,2,Dispatch,115,113,2,8,8.15,1,698.78,1102.94,2,0.017391304347826087,14.110429447852761,404.1600000000001
TXN-01220,20250607,1,2,Assembly,168,165,0,21,13.35,1,901.16,2136.66,3,0.0,12.584269662921349,1235.5
TXN-01221,20260528,3,4,Dispatch,90,82,1,17,7.12,1,544.53,1054.6,8,0.011111111111111112,12.640449438202246,510.06999999999994
TXN-01223,20260427,3,4,Quality,160,142,4,51,11.91,0,1035.49,1731.52,18,0.025,13.43408900083963,696.03
TXN-01224,20251106,1,3,Packing,80,82,0,5,5.2,1,615.41,719.73,-2,0.0,15.384615384615383,104.32000000000005
TXN-01225,20251104,1,2,Assembly,130,123,2,25,9.09,1,665.98,1381.29,7,0.015384615384615385,14.301430143014302,715.31
TXN-01226,20260524,2,2,Assembly,97,99,2,14,7.54,1,568.05,1004.69,-2,0.020618556701030927,12.86472148541114,436.6400000000001
TXN-01227,20250924,1,4,Dispatch,130,151,4,16,9.79,0,813.63,1361.6,-21,0.03076923076923077,13.27885597548519,547.9699999999999
TXN-01228,20250704,4,1,Assembly,101,120,4,26,6.97,0,587.67,1100.08,-19,0.039603960396039604,14.490674318507892,512.41
TXN-01229,20250325,3,4,Dispatch,109,98,4,43,6.25,0,782.23,1247.57,11,0.03669724770642202,17.44,465.3399999999999
TXN-01230,20250608,5,2,Quality,200,176,3,11,14.06,1,1387.03,1890.8,24,0.015,14.22475106685633,503.77
TXN-01231,20250325,1,3,Quality,95,80,3,35,6.13,0,734.19,873.83,15,0.031578947368421054,15.497553017944535,139.64
TXN-01232,20251024,4,1,Packing,80,72,5,11,6.16,1,461.23,981.03,8,0.0625,12.987012987012987,519.8
TXN-01233,20250319,1,2,Assembly,111,94,4,14,8.61,1,767.11,1348.77,17,0.036036036036036036,12.891986062717772,581.66
TXN-01234,20251028,3,3,Quality,107,123,2,1,7.99,0,662.99,1227.19,-16,0.018691588785046728,13.391739674593241,564.2
TXN-01235,20260414,4,1,Dispatch,60,74,1,7,2.67,0,436.64,690.74,-14,0.016666666666666666,22.471910112359552,254.10000000000002
TXN-01236,20250506,2,2,Quality,77,79,1,5,6.84,1,435.92,816.31,-2,0.012987012987012988,11.257309941520468,380.38999999999993
TXN-01237,20251207,2,4,Assembly,83,83,0,16,6.5,1,513.07,928.05,0,0.0,12.76923076923077,414.9799999999999
TXN-01238,20251212,4,1,Assembly,173,166,2,27,14.31,1,1328.33,1691.2,7,0.011560693641618497,12.089447938504541,362.8700000000001
TXN-01239,20250419,4,1,Packing,80,76,3,4,6.03,1,412.99,982.15,4,0.0375,13.266998341625207,569.16
TXN-01240,20250717,2,1,Packing,179,170,6,19,13.86,1,999.55,1815.92,9,0.0335195530726257,12.914862914862915,816.3700000000001
TXN-01241,20250806,2,2,Packing,69,82,2,9,4.53,0,534.97,611.71,-13,0.028985507246376812,15.231788079470197,76.74000000000001
TXN-01242,20251120,2,1,Dispatch,164,147,4,7,13.43,1,1106.74,1595.4,17,0.024390243902439025,12.211466865227104,488.6600000000001
TXN-01243,20250926,1,1,Quality,65,87,5,7,4.47,0,327.85,616.33,-22,0.07692307692307693,14.541387024608502,288.48
TXN-01244,20250107,1,1,Quality,187,158,2,18,14.67,1,1415.5,2256.74,29,0.0106951871657754,12.74710293115201,841.2399999999998
TXN-01245,20250123,2,1,Packing,62,79,1,9,4.3,0,372.31,701.94,-17,0.016129032258064516,14.418604651162791,329.63000000000005
TXN-01246,20250326,3,2,Quality,124,112,3,22,9.01,1,820.39,1467.15,12,0.024193548387096774,13.762486126526083,646.7600000000001
TXN-01247,20250705,2,2,Packing,134,150,5,6,8.76,0,658.52,1574.71,-16,0.03731343283582089,15.296803652968038,916.19
TXN-01248,20260324,4,4,Dispatch,153,146,1,8,12.81,1,753.87,1816.18,7,0.006535947712418301,11.943793911007026,1062.31
TXN-01249,20250928,1,2,Quality,184,170,4,20,12.94,1,1138.52,1782.7,14,0.021739130434782608,14.219474497681608,644.1800000000001
TXN-01250,20250810,3,1,Assembly,139,140,4,15,11.73,1,1043.45,1225.57,-1,0.02877697841726619,11.84995737425405,182.1199999999999
TXN-01251,20250620,4,4,Dispatch,108,98,4,28,8.47,1,588.83,1031.7,10,0.037037037037037035,12.750885478158205,442.87
TXN-01252,20250320,2,1,Assembly,97,102,1,11,8.06,1,655.93,1085.3,-5,0.010309278350515464,12.034739454094293,429.37
TXN-01253,20251230,4,1,Assembly,137,111,4,15,11.49,1,747.14,1353.11,26,0.029197080291970802,11.923411662315056,605.9699999999999
TXN-01254,20250210,4,4,Assembly,186,159,1,21,14.38,1,1218.66,2272.07,27,0.005376344086021506,12.934631432545201,1053.41
TXN-01255,20260526,3,4,Packing,123,137,0,5,9.22,0,774.13,1376.49,-14,0.0,13.34056399132321,602.36
TXN-01256,20250815,4,1,Assembly,142,143,4,19,12.73,1,807.2,1372.86,-1,0.028169014084507043,11.154752553024352,565.6599999999999
TXN-01257,20260525,2,3,Dispatch,167,168,4,8,13.16,1,1256.74,1448.19,-1,0.023952095808383235,12.689969604863222,191.45000000000005
TXN-01258,20251103,4,3,Assembly,153,162,6,31,11.86,1,933.1,1606.92,-9,0.0392156862745098,12.900505902192243,673.82
TXN-01259,20250804,4,1,Packing,147,134,3,12,12.72,1,766.65,1600.35,13,0.02040816326530612,11.556603773584905,833.6999999999999
TXN-01260,20260511,4,2,Quality,87,75,0,21,6.42,1,673.5,1078.47,12,0.0,13.551401869158878,404.97
TXN-01261,20250701,1,4,Quality,119,160,0,8,7.43,0,759.2,1282.13,-41,0.0,16.01615074024226,522.9300000000001
TXN-01262,20250715,4,2,Quality,187,176,1,6,16.09,1,1249.95,1656.12,11,0.0053475935828877,11.622125543816034,406.16999999999985
TXN-01263,20250104,2,3,Assembly,95,98,1,19,6.8,1,589.82,1033.55,-3,0.010526315789473684,13.970588235294118,443.7299999999999
TXN-01264,20250913,4,2,Assembly,103,100,1,30,7.55,1,771.71,1178.03,3,0.009708737864077669,13.642384105960264,406.31999999999994
TXN-01265,20260405,1,3,Assembly,142,140,1,13,9.52,1,814.05,1399.98,2,0.007042253521126761,14.915966386554622,585.9300000000001
TXN-01266,20250110,2,4,Packing,77,89,2,20,4.65,0,542.81,740.34,-12,0.025974025974025976,16.559139784946236,197.5300000000001
TXN-01267,20250302,1,2,Dispatch,96,104,2,2,8.31,1,552.57,1204.36,-8,0.020833333333333332,11.55234657039711,651.7899999999998
TXN-01268,20250522,1,3,Packing,116,120,3,19,9.97,1,746.05,1168.93,-4,0.02586206896551724,11.634904714142426,422.8800000000001
TXN-01270,20250326,2,1,Quality,146,135,2,10,11.98,1,758.82,1355.74,11,0.0136986301369863,12.186978297161936,596.92
TXN-01271,20251213,1,1,Packing,181,176,7,1,12.76,1,947.09,2016.24,5,0.03867403314917127,14.184952978056426,1069.15
TXN-01273,20250916,3,2,Quality,149,159,0,4,11.4,1,952.57,1865.13,-10,0.0,13.070175438596491,912.5600000000001
TXN-01274,20250930,1,4,Assembly,127,156,3,18,11.06,0,811.25,1119.83,-29,0.023622047244094488,11.482820976491862,308.5799999999999
TXN-01275,20251001,3,3,Packing,210,175,5,7,15.95,1,1156.23,1889.89,35,0.023809523809523808,13.16614420062696,733.6600000000001
TXN-01276,20250203,4,3,Quality,125,119,4,5,9.8,1,956.15,1086.18,6,0.032,12.755102040816325,130.0300000000001
TXN-01277,20251004,2,2,Packing,110,128,5,11,9.64,0,763.53,1042.13,-18,0.045454545454545456,11.410788381742737,278.60000000000014
TXN-01278,20250607,1,2,Packing,81,73,0,6,6.79,1,435.08,717.64,8,0.0,11.929307805596466,282.56
TXN-01279,20250824,4,1,Dispatch,169,142,3,8,12.32,1,994.64,1847.68,27,0.01775147928994083,13.717532467532466,853.0400000000001
TXN-01280,20251221,4,1,Dispatch,160,125,3,16,13.72,1,952.03,1518.49,35,0.01875,11.661807580174926,566.46
TXN-01281,20260416,2,1,Assembly,208,168,5,25,14.55,1,1513.61,1791.55,40,0.02403846153846154,14.295532646048109,277.94000000000005
TXN-01282,20250302,3,4,Assembly,124,142,3,68,10.02,0,937.21,1199.59,-18,0.024193548387096774,12.375249500998004,262.3799999999999
TXN-01283,20260115,2,4,Dispatch,142,170,1,7,11.54,0,1054.3,1812.88,-28,0.007042253521126761,12.305025996533796,758.5800000000002
TXN-01284,20250103,1,1,Assembly,71,80,0,35,6.36,0,599.39,605.61,-9,0.0,11.163522012578616,6.220000000000027
TXN-01285,20250104,3,3,Dispatch,55,73,1,75,5.9,0,494.52,696.04,-18,0.01818181818181818,9.322033898305085,201.51999999999998
TXN-01286,20250701,1,1,Dispatch,143,158,2,34,12.14,1,1124.84,1646.29,-15,0.013986013986013986,11.779242174629324,521.45
TXN-01287,20250105,3,1,Packing,111,100,3,5,6.41,1,652.3,1313.88,11,0.02702702702702703,17.316692667706707,661.5800000000002
TXN-01288,20260116,4,4,Quality,92,91,2,12,7.18,1,524.54,898.21,1,0.021739130434782608,12.813370473537605,373.6700000000001
TXN-01289,20251029,1,2,Assembly,90,91,1,19,7.56,1,691.48,962.31,-1,0.011111111111111112,11.904761904761905,270.8299999999999
TXN-01290,20250910,2,1,Quality,164,141,3,29,11.73,1,1257.9,1643.83,23,0.018292682926829267,13.981244671781756,385.92999999999984
TXN-01291,20250620,4,2,Quality,79,72,2,25,6.99,1,565.54,747.17,7,0.02531645569620253,11.301859799713876,181.63
TXN-01292,20250307,1,1,Packing,98,88,0,2,7.32,1,697.3,1198.09,10,0.0,13.387978142076502,500.78999999999996
TXN-01293,20250710,2,1,Quality,161,167,5,9,12.13,1,840.15,2028.55,-6,0.031055900621118012,13.272877164056059,1188.4
TXN-01294,20250308,1,4,Packing,152,154,4,50,10.9,0,880.28,1405.56,-2,0.02631578947368421,13.944954128440367,525.28
TXN-01295,20250722,3,4,Assembly,59,70,1,25,2.88,0,367.82,575.14,-11,0.01694915254237288,20.48611111111111,207.32
TXN-01296,20260301,1,3,Dispatch,206,168,8,17,18.26,1,1283.83,2051.46,38,0.038834951456310676,11.281489594742606,767.6300000000001
TXN-01297,20250301,2,3,Quality,77,79,2,26,3.96,1,458.69,968.85,-2,0.025974025974025976,19.444444444444443,510.16
TXN-01298,20250530,4,1,Quality,213,155,2,5,16.43,1,1459.47,2403.85,58,0.009389671361502348,12.964090079123554,944.3799999999999
TXN-01299,20251105,1,1,Assembly,107,106,1,21,6.56,1,711.64,1160.47,1,0.009345794392523364,16.3109756097561,448.83000000000004
TXN-01300,20250308,2,4,Packing,149,159,2,12,11.25,1,1102.63,1757.92,-10,0.013422818791946308,13.244444444444444,655.29
TXN-01301,20250820,3,2,Packing,85,90,1,4,7.71,1,616.48,958.06,-5,0.011764705882352941,11.024643320363165,341.5799999999999
TXN-01302,20260529,2,1,Packing,190,178,9,20,12.91,1,1172.62,1665.7,12,0.04736842105263158,14.71727343144849,493.08000000000015
TXN-01303,20251225,1,2,Dispatch,151,140,3,8,11.07,1,1045.25,1379.59,11,0.019867549668874173,13.640469738030713,334.3399999999999
TXN-01304,20260404,2,4,Assembly,171,173,9,14,15.5,1,1087.15,1870.81,-2,0.05263157894736842,11.03225806451613,783.6599999999999
TXN-01305,20260406,2,3,Quality,167,166,4,1,11.39,1,984.26,1433.0,1,0.023952095808383235,14.66198419666374,448.74
TXN-01306,20250717,3,4,Dispatch,90,100,1,13,7.77,1,634.31,870.87,-10,0.011111111111111112,11.583011583011583,236.56000000000006
TXN-01307,20260304,2,1,Packing,153,162,1,13,11.19,1,947.43,1779.22,-9,0.006535947712418301,13.672922252010725,831.7900000000001
TXN-01308,20250626,1,1,Packing,93,96,1,6,6.6,1,688.66,937.14,-3,0.010752688172043012,14.090909090909092,248.48000000000002
TXN-01309,20250102,1,1,Quality,85,75,2,21,4.2,1,604.8,926.78,10,0.023529411764705882,20.238095238095237,321.98
TXN-01310,20250121,4,3,Assembly,92,90,1,18,7.14,1,703.07,1135.93,2,0.010869565217391304,12.88515406162465,432.86
TXN-01311,20260412,3,4,Quality,161,139,2,27,12.38,1,1252.14,1664.35,22,0.012422360248447204,13.004846526655896,412.2099999999998
TXN-01312,20250617,2,4,Assembly,72,77,0,20,7.47,1,409.79,677.29,-5,0.0,9.63855421686747,267.49999999999994
TXN-01313,20250801,1,2,Packing,57,73,0,25,3.59,0,409.86,667.21,-16,0.0,15.877437325905293,257.35
TXN-01314,20260406,4,1,Assembly,138,143,3,12,10.02,1,750.97,1537.1,-5,0.021739130434782608,13.77245508982036,786.1299999999999
TXN-01315,20250629,1,3,Quality,110,95,6,19,8.0,1,690.42,977.28,15,0.05454545454545454,13.75,286.86
TXN-01316,20250508,4,4,Quality,64,71,1,5,2.67,1,421.01,557.72,-7,0.015625,23.970037453183522,136.71000000000004
TXN-01317,20250222,3,1,Assembly,136,121,1,14,11.66,1,746.13,1460.91,15,0.007352941176470588,11.663807890222984,714.7800000000001
TXN-01318,20260421,4,1,Packing,210,158,3,7,16.08,1,1267.82,1850.4,52,0.014285714285714285,13.059701492537314,582.5800000000002
TXN-01319,20250823,1,2,Dispatch,84,91,2,7,4.82,1,449.49,744.18,-7,0.023809523809523808,17.42738589211618,294.68999999999994
TXN-01320,20250211,4,4,Assembly,92,92,1,28,7.91,1,572.34,1154.81,0,0.010869565217391304,11.630847029077117,582.4699999999999
TXN-01321,20250201,2,2,Assembly,117,118,1,12,9.92,1,635.55,1204.01,-1,0.008547008547008548,11.794354838709678,568.46
TXN-01322,20260407,3,1,Assembly,107,93,0,12,7.47,1,739.31,1346.92,14,0.0,14.323962516733602,607.6100000000001
TXN-01323,20251205,2,4,Packing,151,147,4,11,10.7,1,979.32,1407.76,4,0.026490066225165563,14.112149532710282,428.43999999999994
TXN-01324,20250816,1,3,Quality,121,135,2,10,9.98,0,695.45,1513.98,-14,0.01652892561983471,12.124248496993987,818.53
TXN-01325,20250606,2,2,Quality,183,148,7,2,14.76,1,1138.66,2304.79,35,0.03825136612021858,12.398373983739837,1166.1299999999999
TXN-01326,20250719,4,3,Quality,71,75,0,14,5.59,1,490.91,790.27,-4,0.0,12.701252236135957,299.35999999999996
TXN-01327,20251005,3,3,Dispatch,126,120,2,2,9.33,1,630.28,1378.52,6,0.015873015873015872,13.504823151125402,748.24
TXN-01328,20260219,4,4,Packing,110,107,1,11,9.31,1,799.48,1195.74,3,0.00909090909090909,11.815252416756175,396.26
TXN-01329,20250119,3,4,Dispatch,137,131,3,18,8.9,1,741.73,1665.07,6,0.021897810218978103,15.393258426966291,923.3399999999999
TXN-01330,20250619,4,2,Packing,133,130,5,21,10.15,1,931.59,1267.14,3,0.03759398496240601,13.10344827586207,335.55000000000007
TXN-01331,20250123,4,4,Assembly,169,141,3,25,12.24,1,999.54,1660.27,28,0.01775147928994083,13.807189542483659,660.73
TXN-01332,20260130,2,4,Assembly,129,143,4,37,9.98,0,880.77,1404.52,-14,0.031007751937984496,12.925851703406813,523.75
TXN-01333,20251227,4,3,Dispatch,217,179,6,14,16.62,1,1634.02,2170.13,38,0.027649769585253458,13.056558363417569,536.1100000000001
TXN-01334,20260531,1,2,Assembly,109,103,3,19,7.83,1,634.55,1349.48,6,0.027522935779816515,13.92081736909323,714.9300000000001
TXN-01335,20250803,4,2,Assembly,113,146,5,33,6.77,0,705.76,1009.77,-33,0.04424778761061947,16.691285081240768,304.01
TXN-01336,20250824,4,2,Packing,147,148,2,7,10.56,1,792.48,1575.22,-1,0.013605442176870748,13.920454545454545,782.74
TXN-01337,20250824,1,3,Quality,143,138,0,10,9.52,1,884.3,1231.88,5,0.0,15.021008403361344,347.58000000000015
TXN-01338,20250308,5,2,Assembly,75,77,3,19,4.93,1,604.96,716.47,-2,0.04,15.212981744421908,111.50999999999999
TXN-01339,20250510,1,1,Packing,168,151,5,9,13.31,1,1253.91,1988.63,17,0.02976190476190476,12.622088655146506,734.72
TXN-01340,20260127,4,1,Dispatch,79,79,0,5,4.69,1,452.13,998.52,0,0.0,16.844349680170573,546.39
TXN-01341,20260410,2,3,Assembly,86,85,3,18,8.36,1,571.68,1078.02,1,0.03488372093023256,10.28708133971292,506.34000000000003
TXN-01342,20250531,5,3,Quality,215,166,2,18,15.8,1,1243.57,2032.66,49,0.009302325581395349,13.60759493670886,789.0900000000001
TXN-01343,20260313,3,2,Packing,160,163,2,7,11.66,1,821.67,1921.49,-3,0.0125,13.722126929674099,1099.8200000000002
TXN-01344,20260405,4,3,Assembly,95,82,0,46,8.9,0,673.92,1087.56,13,0.0,10.674157303370785,413.64
TXN-01345,20250403,3,2,Quality,80,93,1,6,5.44,0,472.97,863.36,-13,0.0125,14.705882352941176,390.39
TXN-01346,20250515,3,1,Assembly,63,83,1,20,4.02,0,370.26,581.39,-20,0.015873015873015872,15.671641791044777,211.13
TXN-01347,20250708,4,4,Assembly,57,70,1,22,6.13,0,448.9,574.1,-13,0.017543859649122806,9.298531810766722,125.20000000000005
TXN-01348,20250410,4,2,Quality,139,144,2,6,11.42,1,850.44,1419.19,-5,0.014388489208633094,12.171628721541156,568.75
TXN-01349,20251207,3,1,Dispatch,171,157,2,1,12.51,1,1222.78,1502.62,14,0.011695906432748537,13.66906474820144,279.8399999999999
TXN-01350,20250812,2,3,Packing,108,102,3,24,9.0,1,811.24,1075.4,6,0.027777777777777776,12.0,264.1600000000001
TXN-01351,20250508,4,4,Assembly,163,155,5,27,13.17,1,1228.79,1959.62,8,0.03067484662576687,12.37661351556568,730.8299999999999
TXN-01352,20250302,4,3,Packing,167,141,1,22,11.71,1,948.68,1471.37,26,0.005988023952095809,14.261315115286079,522.6899999999999
TXN-01353,20250127,1,2,Dispatch,93,96,4,1,5.51,1,579.45,1071.69,-3,0.043010752688172046,16.878402903811253,492.24
TXN-01354,20250308,1,3,Packing,112,120,3,6,8.59,1,709.87,1392.72,-8,0.026785714285714284,13.038416763678697,682.85
TXN-01355,20250903,1,1,Assembly,121,146,1,15,8.11,0,951.43,1219.21,-25,0.008264462809917356,14.91985203452528,267.7800000000001
TXN-01356,20250318,5,1,Packing,153,166,2,5,11.0,1,988.32,1557.21,-13,0.013071895424836602,13.909090909090908,568.89
TXN-01357,20260116,1,4,Quality,94,91,4,66,8.29,0,713.06,1103.65,3,0.0425531914893617,11.338962605548856,390.59000000000015
TXN-01358,20250108,3,2,Quality,89,73,4,19,5.57,1,563.0,872.99,16,0.0449438202247191,15.978456014362656,309.99
TXN-01359,20250510,4,1,Dispatch,141,155,1,19,11.6,1,936.09,1567.73,-14,0.0070921985815602835,12.155172413793103,631.64
TXN-01360,20250427,5,4,Dispatch,95,77,3,13,6.53,1,675.69,994.41,18,0.031578947368421054,14.548238897396631,318.7199999999999
TXN-01361,20250809,4,1,Quality,119,170,2,32,9.43,0,944.41,1266.66,-51,0.01680672268907563,12.61930010604454,322.2500000000001
TXN-01362,20250622,2,1,Packing,129,122,1,21,10.53,1,796.94,1633.69,7,0.007751937984496124,12.250712250712251,836.75
TXN-01363,20251218,2,1,Dispatch,155,155,4,9,11.97,1,880.44,1563.25,0,0.025806451612903226,12.949039264828738,682.81
TXN-01364,20250316,2,3,Packing,132,126,3,13,11.22,1,871.91,1648.41,6,0.022727272727272728,11.76470588235294,776.5000000000001
TXN-01365,20260508,4,3,Quality,80,72,1,13,7.18,1,590.14,1004.28,8,0.0125,11.142061281337048,414.14
TXN-01366,20250710,4,4,Dispatch,88,106,2,14,6.34,0,497.58,879.77,-18,0.022727272727272728,13.8801261829653,382.19
TXN-01367,20250605,1,1,Quality,115,127,1,4,9.12,1,863.11,1197.17,-12,0.008695652173913044,12.609649122807019,334.06000000000006
TXN-01368,20250525,3,3,Packing,109,111,4,0,7.83,1,550.23,1221.23,-2,0.03669724770642202,13.92081736909323,671.0
TXN-01369,20250110,3,3,Quality,90,91,3,34,6.99,1,734.11,897.02,-1,0.03333333333333333,12.875536480686694,162.90999999999997
TXN-01370,20260411,4,1,Dispatch,164,152,4,17,11.82,1,1223.22,1456.35,12,0.024390243902439025,13.874788494077833,233.12999999999988
TXN-01371,20260228,4,3,Dispatch,162,168,1,12,11.12,1,932.3,1580.65,-6,0.006172839506172839,14.568345323741008,648.3500000000001
TXN-01372,20250709,2,3,Dispatch,157,170,5,3,11.77,1,1066.04,1361.87,-13,0.03184713375796178,13.338997451146984,295.8299999999999
TXN-01373,20250725,4,2,Dispatch,118,124,2,13,9.18,1,797.13,1225.63,-6,0.01694915254237288,12.854030501089325,428.5000000000001
TXN-01374,20250724,1,2,Dispatch,124,152,2,10,11.21,0,752.87,1138.1,-28,0.016129032258064516,11.061552185548617,385.2299999999999
TXN-01375,20260109,1,4,Packing,216,170,1,42,18.09,0,1729.39,2116.42,46,0.004629629629629629,11.940298507462687,387.03
TXN-01376,20250129,4,2,Quality,91,89,1,1,6.78,1,471.74,910.2,2,0.01098901098901099,13.421828908554572,438.46000000000004
TXN-01377,20251116,1,2,Packing,135,126,4,3,10.18,1,838.62,1197.11,9,0.02962962962962963,13.261296660117878,358.4899999999999
TXN-01378,20251113,2,4,Quality,97,116,3,13,6.44,0,541.73,1003.94,-19,0.030927835051546393,15.062111801242235,462.21000000000004
TXN-01379,20250327,3,4,Packing,148,135,3,18,13.46,1,1057.5,1827.28,13,0.02027027027027027,10.99554234769688,769.78
TXN-01380,20250719,4,2,Assembly,109,141,0,43,8.44,0,877.38,932.32,-32,0.0,12.914691943127963,54.940000000000055
TXN-01381,20250714,1,4,Dispatch,124,121,3,2,9.34,1,940.54,1094.78,3,0.024193548387096774,13.276231263383298,154.24
TXN-01382,20260403,2,4,Quality,71,80,4,20,4.57,0,559.25,906.34,-9,0.056338028169014086,15.536105032822757,347.09000000000003
TXN-01383,20260405,2,1,Dispatch,150,173,1,28,10.18,0,928.91,1605.86,-23,0.006666666666666667,14.734774066797643,676.9499999999999
TXN-01384,20250819,2,2,Assembly,127,145,4,28,9.57,0,952.67,1164.77,-18,0.031496062992125984,13.270637408568442,212.10000000000002
TXN-01385,20250803,1,1,Packing,106,138,2,20,9.6,0,559.76,1150.18,-32,0.018867924528301886,11.041666666666668,590.4200000000001
TXN-01386,20250131,4,4,Dispatch,147,148,5,8,11.96,1,1091.53,1291.99,-1,0.034013605442176874,12.290969899665551,200.46000000000004
TXN-01387,20260121,4,2,Dispatch,160,169,2,9,12.63,1,1033.97,1788.39,-9,0.0125,12.668250197941408,754.4200000000001
TXN-01388,20251104,3,1,Quality,80,79,1,18,8.19,1,478.01,996.79,1,0.0125,9.768009768009769,518.78
TXN-01389,20251114,2,4,Packing,161,145,5,3,12.56,1,812.42,1899.09,16,0.031055900621118012,12.818471337579618,1086.67
TXN-01390,20250912,4,4,Assembly,129,167,3,20,10.28,0,809.19,1362.04,-38,0.023255813953488372,12.548638132295721,552.8499999999999
TXN-01391,20260407,2,3,Packing,123,111,1,17,8.05,1,654.26,1515.74,12,0.008130081300813009,15.279503105590061,861.48
TXN-01392,20250519,4,2,Dispatch,160,136,6,3,12.5,1,1213.3,1517.89,24,0.0375,12.8,304.59000000000015
TXN-01393,20260519,1,2,Quality,158,168,1,11,13.28,1,962.58,1461.61,-10,0.006329113924050633,11.897590361445785,499.02999999999986
TXN-01394,20251127,1,2,Dispatch,80,80,1,22,7.89,1,464.84,704.44,0,0.0125,10.139416983523448,239.60000000000008
TXN-01395,20250605,2,4,Quality,139,144,6,8,12.4,1,816.98,1487.48,-5,0.04316546762589928,11.209677419354838,670.5
TXN-01396,20250701,4,2,Quality,77,72,3,3,6.04,1,423.23,876.27,5,0.03896103896103896,12.748344370860927,453.03999999999996
TXN-01397,20250112,2,1,Assembly,145,115,4,23,10.6,1,775.9,1854.08,30,0.027586206896551724,13.679245283018869,1078.1799999999998
TXN-01398,20260215,5,3,Assembly,126,120,2,18,10.92,1,986.5,1337.63,6,0.015873015873015872,11.538461538461538,351.1300000000001
TXN-01399,20260215,1,1,Packing,141,124,6,4,11.49,1,927.75,1439.11,17,0.0425531914893617,12.27154046997389,511.3599999999999
TXN-01400,20260304,4,1,Assembly,95,87,1,24,8.95,1,733.6,1047.48,8,0.010526315789473684,10.614525139664805,313.88
TXN-01401,20251218,4,3,Dispatch,85,91,3,8,6.14,1,632.43,754.99,-6,0.03529411764705882,13.843648208469055,122.56000000000006
TXN-01402,20260525,2,2,Dispatch,151,157,1,19,11.42,1,1061.67,1371.82,-6,0.006622516556291391,13.222416812609458,310.14999999999986
TXN-01403,20250329,3,3,Dispatch,141,133,3,1,9.48,1,758.41,1739.54,8,0.02127659574468085,14.873417721518987,981.13
TXN-01404,20260125,4,1,Assembly,95,83,3,24,7.98,1,704.31,1214.32,12,0.031578947368421054,11.904761904761903,510.01
TXN-01405,20250802,3,4,Packing,136,168,3,3,9.81,0,984.9,1236.22,-32,0.022058823529411766,13.863404689092762,251.32000000000005
TXN-01406,20250823,3,4,Dispatch,62,83,1,11,5.49,0,394.28,709.98,-21,0.016129032258064516,11.293260473588342,315.70000000000005
TXN-01407,20250129,1,1,Assembly,156,146,2,22,12.35,1,826.76,1802.59,10,0.01282051282051282,12.631578947368421,975.8299999999999
TXN-01408,20250415,2,4,Assembly,160,152,6,35,9.84,0,1272.12,1943.81,8,0.0375,16.260162601626018,671.69
TXN-01409,20251010,4,3,Dispatch,183,147,2,3,13.12,1,1058.16,1856.5,36,0.01092896174863388,13.948170731707318,798.3399999999999
TXN-01410,20250725,1,1,Packing,100,98,0,31,6.47,1,735.1,1026.75,2,0.0,15.45595054095827,291.65
